signal_date,trade_date,trade_price,market_close,predicted_signal,confidence,bullish_probability,trend_filter_passed,target_allocation,action,cash,shares,position_value,portfolio_value,explanation
2023-11-20,2023-11-21,189.44198846283598,188.67990112304688,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10754.754364013672,10764.275517941973,Benchmark entered at next-day open with trading costs and then held.
2023-11-21,2023-11-22,189.52117473642568,189.343017578125,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10792.552001953125,10802.073155881426,Benchmark entered at next-day open with trading costs and then held.
2023-11-22,2023-11-24,188.90754041885276,188.0167999267578,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10716.957595825195,10726.478749753496,Benchmark entered at next-day open with trading costs and then held.
2023-11-24,2023-11-27,187.96730652329646,187.83863830566406,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10706.802383422852,10716.323537351152,Benchmark entered at next-day open with trading costs and then held.
2023-11-27,2023-11-28,187.82874701011957,188.44236755371094,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10741.214950561523,10750.736104489824,Benchmark entered at next-day open with trading costs and then held.
2023-11-28,2023-11-29,188.93722623545,187.42295837402344,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10683.108627319336,10692.629781247637,Benchmark entered at next-day open with trading costs and then held.
2023-11-29,2023-11-30,187.888109148078,187.99697875976562,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10715.82778930664,10725.348943234942,Benchmark entered at next-day open with trading costs and then held.
2023-11-30,2023-12-01,188.3731105390764,189.2737579345703,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10788.604202270508,10798.125356198809,Benchmark entered at next-day open with trading costs and then held.
2023-12-01,2023-12-04,188.02667840765253,187.48233032226562,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10686.49282836914,10696.013982297442,Benchmark entered at next-day open with trading costs and then held.
2023-12-04,2023-12-05,188.25433276481266,191.4313201904297,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10911.585250854492,10921.106404782793,Benchmark entered at next-day open with trading costs and then held.
2023-12-05,2023-12-06,192.45072587794942,190.34263610839844,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10849.530258178711,10859.051412107012,Benchmark entered at next-day open with trading costs and then held.
2023-12-06,2023-12-07,191.63917909312914,192.27259826660156,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10959.538101196289,10969.05925512459,Benchmark entered at next-day open with trading costs and then held.
2023-12-07,2023-12-08,192.2032849129047,193.69776916503906,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,11040.772842407227,11050.293996335527,Benchmark entered at next-day open with trading costs and then held.
2023-12-08,2023-12-11,191.12449893522992,191.1937713623047,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10898.044967651367,10907.566121579668,Benchmark entered at next-day open with trading costs and then held.
2023-12-11,2023-12-12,191.09480795445688,192.7080535888672,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10984.35905456543,10993.88020849373,Benchmark entered at next-day open with trading costs and then held.
2023-12-12,2023-12-13,193.08415015292962,195.92465209960938,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,11167.705169677734,11177.226323606035,Benchmark entered at next-day open with trading costs and then held.
2023-12-13,2023-12-14,195.98400332676113,196.0730743408203,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,11176.165237426758,11185.686391355059,Benchmark entered at next-day open with trading costs and then held.
2023-12-14,2023-12-15,195.49902281248814,195.5386199951172,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,11145.70133972168,11155.22249364998,Benchmark entered at next-day open with trading costs and then held.
2023-12-15,2023-12-18,194.07387143964067,193.8759307861328,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,11050.92805480957,11060.449208737871,Benchmark entered at next-day open with trading costs and then held.
2023-12-18,2023-12-19,194.14316672319833,194.91514587402344,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,11110.163314819336,11119.684468747637,Benchmark entered at next-day open with trading costs and then held.
2023-12-19,2023-12-20,194.87553713507947,192.8268280029297,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10991.129196166992,11000.650350095293,Benchmark entered at next-day open with trading costs and then held.
2023-12-20,2023-12-21,194.08375795359612,192.6783447265625,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10982.665649414062,10992.186803342363,Benchmark entered at next-day open with trading costs and then held.
2023-12-21,2023-12-22,193.173238924369,191.6094970703125,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10921.741333007812,10931.262486936113,Benchmark entered at next-day open with trading costs and then held.
2023-12-22,2023-12-26,191.6193643540786,191.06512451171875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10890.712097167969,10900.23325109627,Benchmark entered at next-day open with trading costs and then held.
2023-12-26,2023-12-27,190.51087517820892,191.16407775878906,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10896.352432250977,10905.873586179277,Benchmark entered at next-day open with trading costs and then held.
