signal_date,trade_date,trade_price,market_close,predicted_signal,confidence,bullish_probability,trend_filter_passed,target_allocation,action,cash,shares,position_value,portfolio_value,explanation
2023-10-03,2023-10-04,169.10810929534875,171.64834594726562,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9783.95571899414,9793.476002701915,Benchmark entered at next-day open with trading costs and then held.
2023-10-04,2023-10-05,171.77685938003185,172.88389587402344,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9854.382064819336,9863.90234852711,Benchmark entered at next-day open with trading costs and then held.
2023-10-05,2023-10-06,171.78673241813826,175.43399047851562,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9999.73745727539,10009.257740983165,Benchmark entered at next-day open with trading costs and then held.
2023-10-06,2023-10-09,174.76187075811515,176.9166259765625,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10084.247680664062,10093.767964371837,Benchmark entered at next-day open with trading costs and then held.
2023-10-09,2023-10-10,176.03691333055846,176.32354736328125,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10050.442199707031,10059.962483414805,Benchmark entered at next-day open with trading costs and then held.
2023-10-10,2023-10-11,176.13573714899445,177.7172088623047,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10129.880905151367,10139.401188859141,Benchmark entered at next-day open with trading costs and then held.
2023-10-11,2023-10-12,177.98409824545533,178.61668395996094,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10181.150985717773,10190.671269425548,Benchmark entered at next-day open with trading costs and then held.
2023-10-12,2023-10-13,179.31843486264313,176.77821350097656,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10076.358169555664,10085.878453263438,Benchmark entered at next-day open with trading costs and then held.
2023-10-13,2023-10-16,174.7025383958498,176.64971923828125,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10069.033996582031,10078.554280289805,Benchmark entered at next-day open with trading costs and then held.
2023-10-16,2023-10-17,174.60370757241088,175.09791564941406,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9980.581192016602,9990.101475724376,Benchmark entered at next-day open with trading costs and then held.
2023-10-17,2023-10-18,173.54610256783715,173.80308532714844,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9906.775863647461,9916.296147355235,Benchmark entered at next-day open with trading costs and then held.
2023-10-18,2023-10-19,174.0007735918687,173.42750549316406,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9885.367813110352,9894.888096818126,Benchmark entered at next-day open with trading costs and then held.
2023-10-19,2023-10-20,173.2792242572037,170.87738037109375,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9740.010681152344,9749.530964860118,Benchmark entered at next-day open with trading costs and then held.
2023-10-20,2023-10-23,168.93021596381925,170.99600219726562,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9746.77212524414,9756.292408951915,Benchmark entered at next-day open with trading costs and then held.
2023-10-23,2023-10-24,171.04544171274492,171.43092346191406,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9771.562637329102,9781.082921036876,Benchmark entered at next-day open with trading costs and then held.
2023-10-24,2023-10-25,169.88897487497013,169.11801147460938,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9639.726654052734,9649.246937760508,Benchmark entered at next-day open with trading costs and then held.
2023-10-25,2023-10-26,168.3964558542296,164.95677185058594,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9402.535995483398,9412.056279191173,Benchmark entered at next-day open with trading costs and then held.
2023-10-26,2023-10-27,164.97653958977486,166.2713623046875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9477.467651367188,9486.987935074962,Benchmark entered at next-day open with trading costs and then held.
2023-10-27,2023-10-30,167.06207484672964,168.31735229492188,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9594.089080810547,9603.609364518321,Benchmark entered at next-day open with trading costs and then held.
2023-10-30,2023-10-31,167.3882903979478,168.79183959960938,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9621.134857177734,9630.655140885508,Benchmark entered at next-day open with trading costs and then held.
2023-10-31,2023-11-01,169.01916053768616,171.9547576904297,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9801.421188354492,9810.941472062266,Benchmark entered at next-day open with trading costs and then held.
2023-11-01,2023-11-02,173.4868204991482,175.51307678222656,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10004.245376586914,10013.765660294688,Benchmark entered at next-day open with trading costs and then held.
2023-11-02,2023-11-03,172.22162738228718,174.60369873046875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9952.410827636719,9961.931111344493,Benchmark entered at next-day open with trading costs and then held.
2023-11-03,2023-11-06,174.33686186638658,177.15383911132812,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10097.768829345703,10107.289113053477,Benchmark entered at next-day open with trading costs and then held.
2023-11-06,2023-11-07,177.10440348202485,179.71383666992188,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10243.688690185547,10253.208973893321,Benchmark entered at next-day open with trading costs and then held.
2023-11-07,2023-11-08,180.23768527185777,180.77142333984375,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10303.971130371094,10313.491414078868,Benchmark entered at next-day open with trading costs and then held.
2023-11-08,2023-11-09,180.8406289798602,180.2969970703125,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10276.928833007812,10286.449116715587,Benchmark entered at next-day open with trading costs and then held.
2023-11-09,2023-11-10,182.07848170612579,184.48348999023438,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10515.55892944336,10525.079213151133,Benchmark entered at next-day open with trading costs and then held.
2023-11-10,2023-11-13,183.9094803756521,182.89996337890625,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10425.297912597656,10434.81819630543,Benchmark entered at next-day open with trading costs and then held.
2023-11-13,2023-11-14,185.77015400740484,185.51283264160156,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10574.231460571289,10583.751744279063,Benchmark entered at next-day open with trading costs and then held.
2023-11-14,2023-11-15,185.91859136162876,186.07693481445312,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10606.385284423828,10615.905568131602,Benchmark entered at next-day open with trading costs and then held.
2023-11-15,2023-11-16,187.6209157424311,187.7594757080078,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10702.290115356445,10711.81039906422,Benchmark entered at next-day open with trading costs and then held.
2023-11-16,2023-11-17,188.29390964052354,187.7396697998047,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10701.161178588867,10710.681462296641,Benchmark entered at next-day open with trading costs and then held.
2023-11-17,2023-11-20,187.93760923589429,189.4815673828125,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10800.449340820312,10809.969624528087,Benchmark entered at next-day open with trading costs and then held.
2023-11-20,2023-11-21,189.44198846283598,188.67990112304688,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10754.754364013672,10764.274647721446,Benchmark entered at next-day open with trading costs and then held.
2023-11-21,2023-11-22,189.52119000957208,189.34303283691406,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10792.552871704102,10802.073155411876,Benchmark entered at next-day open with trading costs and then held.
2023-11-22,2023-11-24,188.90754041885276,188.0167999267578,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10716.957595825195,10726.47787953297,Benchmark entered at next-day open with trading costs and then held.
2023-11-24,2023-11-27,187.9672912540552,187.838623046875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10706.801513671875,10716.321797379649,Benchmark entered at next-day open with trading costs and then held.
2023-11-27,2023-11-28,187.82874701011957,188.44236755371094,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10741.214950561523,10750.735234269298,Benchmark entered at next-day open with trading costs and then held.
2023-11-28,2023-11-29,188.93722623545,187.42295837402344,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10683.108627319336,10692.62891102711,Benchmark entered at next-day open with trading costs and then held.
2023-11-29,2023-11-30,187.88812439803064,187.9969940185547,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10715.828659057617,10725.348942765391,Benchmark entered at next-day open with trading costs and then held.
2023-11-30,2023-12-01,188.37309535289532,189.27374267578125,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10788.603332519531,10798.123616227305,Benchmark entered at next-day open with trading costs and then held.
2023-12-01,2023-12-04,188.02667840765253,187.48233032226562,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10686.49282836914,10696.013112076915,Benchmark entered at next-day open with trading costs and then held.
2023-12-04,2023-12-05,188.25431775925796,191.43130493164062,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10911.584381103516,10921.10466481129,Benchmark entered at next-day open with trading costs and then held.
2023-12-05,2023-12-06,192.45071045016567,190.34262084960938,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10849.529388427734,10859.049672135508,Benchmark entered at next-day open with trading costs and then held.
2023-12-06,2023-12-07,191.63916388460834,192.2725830078125,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10959.537231445312,10969.057515153087,Benchmark entered at next-day open with trading costs and then held.
2023-12-07,2023-12-08,192.2032849129047,193.69776916503906,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,11040.772842407227,11050.293126115,Benchmark entered at next-day open with trading costs and then held.
2023-12-08,2023-12-11,191.12449893522992,191.1937713623047,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10898.044967651367,10907.565251359141,Benchmark entered at next-day open with trading costs and then held.
2023-12-11,2023-12-12,191.09480795445688,192.7080535888672,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10984.35905456543,10993.879338273204,Benchmark entered at next-day open with trading costs and then held.
2023-12-12,2023-12-13,193.08415015292962,195.92465209960938,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,11167.705169677734,11177.225453385508,Benchmark entered at next-day open with trading costs and then held.
2023-12-13,2023-12-14,195.9840185786185,196.07308959960938,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,11176.166107177734,11185.686390885508,Benchmark entered at next-day open with trading costs and then held.
2023-12-14,2023-12-15,195.49903806818725,195.53863525390625,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,11145.702209472656,11155.22249318043,Benchmark entered at next-day open with trading costs and then held.
2023-12-15,2023-12-18,194.0738561652729,193.87591552734375,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,11050.927185058594,11060.447468766368,Benchmark entered at next-day open with trading costs and then held.
2023-12-18,2023-12-19,194.1431515248431,194.91513061523438,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,11110.16244506836,11119.682728776133,Benchmark entered at next-day open with trading costs and then held.
2023-12-19,2023-12-20,194.87556797689484,192.8268585205078,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10991.130935668945,11000.65121937672,Benchmark entered at next-day open with trading costs and then held.
2023-12-20,2023-12-21,194.08375795359612,192.6783447265625,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10982.665649414062,10992.185933121837,Benchmark entered at next-day open with trading costs and then held.
2023-12-21,2023-12-22,193.17320815773428,191.60946655273438,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10921.73959350586,10931.259877213633,Benchmark entered at next-day open with trading costs and then held.
2023-12-22,2023-12-26,191.6193796571302,191.0651397705078,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10890.712966918945,10900.23325062672,Benchmark entered at next-day open with trading costs and then held.
2023-12-26,2023-12-27,190.51087517820892,191.16407775878906,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10896.352432250977,10905.87271595875,Benchmark entered at next-day open with trading costs and then held.
