signal_date,trade_date,trade_price,market_close,predicted_signal,confidence,bullish_probability,trend_filter_passed,target_allocation,action,cash,shares,position_value,portfolio_value,explanation
2023-12-07,2023-12-08,362.9477302195792,367.8925476074219,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11404.668975830078,11490.286486527231,Benchmark entered at next-day open with trading costs and then held.
2023-12-08,2023-12-11,362.2399851303358,365.01220703125,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11315.37841796875,11400.995928665903,Benchmark entered at next-day open with trading costs and then held.
2023-12-11,2023-12-12,364.5697890781994,368.0400085449219,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11409.240264892578,11494.857775589731,Benchmark entered at next-day open with trading costs and then held.
2023-12-12,2023-12-13,369.65226441534134,368.03021240234375,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11408.936584472656,11494.55409516981,Benchmark entered at next-day open with trading costs and then held.
2023-12-13,2023-12-14,366.98815141610726,359.7331237792969,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11151.726837158203,11237.344347855356,Benchmark entered at next-day open with trading costs and then held.
2023-12-14,2023-12-15,360.6375447439286,364.45184326171875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11298.007141113281,11383.624651810434,Benchmark entered at next-day open with trading costs and then held.
2023-12-15,2023-12-18,363.1935033333252,366.33929443359375,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11356.518127441406,11442.13563813856,Benchmark entered at next-day open with trading costs and then held.
2023-12-18,2023-12-19,365.19895042864266,366.9389953613281,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11375.108856201172,11460.726366898325,Benchmark entered at next-day open with trading costs and then held.
2023-12-19,2023-12-20,368.649551038678,364.3437194824219,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11294.655303955078,11380.272814652231,Benchmark entered at next-day open with trading costs and then held.
2023-12-20,2023-12-21,366.25081857048275,367.2142333984375,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11383.641235351562,11469.258746048716,Benchmark entered at next-day open with trading costs and then held.
2023-12-21,2023-12-22,367.35188041938636,368.23663330078125,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11415.335632324219,11500.953143021372,Benchmark entered at next-day open with trading costs and then held.
2023-12-22,2023-12-26,368.649515727109,368.3152770996094,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11417.77359008789,11503.391100785044,Benchmark entered at next-day open with trading costs and then held.
2023-12-26,2023-12-27,367.36169037934906,367.7352600097656,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,11399.793060302734,11485.410570999888,Benchmark entered at next-day open with trading costs and then held.
